image,label
train_08757_aligned_happiness.jpg,0
train_05198_aligned_happiness.jpg,0
train_09067_aligned_happiness.jpg,0
train_03058_aligned_happiness.jpg,0
train_02768_aligned_happiness.jpg,0
train_03949_aligned_happiness.jpg,0
train_08815_aligned_happiness.jpg,0
train_05889_aligned_happiness.jpg,0
train_00019_aligned_happiness.jpg,0
train_08739_aligned_happiness.jpg,0
train_03665_aligned_happiness.jpg,0
train_03036_aligned_happiness.jpg,0
train_03581_aligned_happiness.jpg,0
train_02706_aligned_happiness.jpg,0
train_04095_aligned_happiness.jpg,0
train_01805_aligned_happiness.jpg,0
train_00393_aligned_happiness.jpg,0
train_00624_aligned_happiness.jpg,0
train_07687_aligned_happiness.jpg,0
train_04984_aligned_happiness.jpg,0
train_01114_aligned_happiness.jpg,0
train_01747_aligned_happiness.jpg,0
train_00077_aligned_happiness.jpg,0
train_06253_aligned_happiness.jpg,0
train_00518_aligned_happiness.jpg,0
train_08256_aligned_happiness.jpg,0
train_03559_aligned_happiness.jpg,0
train_08405_aligned_happiness.jpg,0
train_06101_aligned_happiness.jpg,0
train_03991_aligned_happiness.jpg,0
train_01246_aligned_happiness.jpg,0
train_08238_aligned_happiness.jpg,0
train_03364_aligned_happiness.jpg,0
train_03537_aligned_happiness.jpg,0
train_05713_aligned_happiness.jpg,0
train_03080_aligned_happiness.jpg,0
train_02207_aligned_happiness.jpg,0
train_04023_aligned_happiness.jpg,0
train_04594_aligned_happiness.jpg,0
train_01578_aligned_happiness.jpg,0
train_03209_aligned_happiness.jpg,0
train_08355_aligned_happiness.jpg,0
train_02539_aligned_happiness.jpg,0
train_04831_aligned_happiness.jpg,0
train_01516_aligned_happiness.jpg,0
train_07732_aligned_happiness.jpg,0
train_03892_aligned_happiness.jpg,0
train_00226_aligned_happiness.jpg,0
train_06002_aligned_happiness.jpg,0
train_05952_aligned_happiness.jpg,0
train_06651_aligned_happiness.jpg,0
train_05043_aligned_happiness.jpg,0
train_03267_aligned_happiness.jpg,0
train_04773_aligned_happiness.jpg,0
train_02557_aligned_happiness.jpg,0
train_02304_aligned_happiness.jpg,0
train_04120_aligned_happiness.jpg,0
train_08568_aligned_happiness.jpg,0
train_03434_aligned_happiness.jpg,0
train_03183_aligned_happiness.jpg,0
train_03708_aligned_happiness.jpg,0
train_02038_aligned_happiness.jpg,0
train_08007_aligned_happiness.jpg,0
train_08916_aligned_happiness.jpg,0
train_06689_aligned_happiness.jpg,0
train_02929_aligned_happiness.jpg,0
train_05542_aligned_happiness.jpg,0
train_00865_aligned_happiness.jpg,0
train_02056_aligned_happiness.jpg,0
train_08069_aligned_happiness.jpg,0
train_01906_aligned_happiness.jpg,0
train_05311_aligned_happiness.jpg,0
train_03135_aligned_happiness.jpg,0
train_08978_aligned_happiness.jpg,0
train_00290_aligned_happiness.jpg,0
train_00174_aligned_happiness.jpg,0
train_02947_aligned_happiness.jpg,0
train_06515_aligned_happiness.jpg,0
train_00162_aligned_happiness.jpg,0
train_06346_aligned_happiness.jpg,0
train_04264_aligned_happiness.jpg,0
train_00873_aligned_happiness.jpg,0
train_05554_aligned_happiness.jpg,0
train_03123_aligned_happiness.jpg,0
train_01910_aligned_happiness.jpg,0
train_04180_aligned_happiness.jpg,0
train_02613_aligned_happiness.jpg,0
train_08900_aligned_happiness.jpg,0
train_02599_aligned_happiness.jpg,0
train_05369_aligned_happiness.jpg,0
train_04459_aligned_happiness.jpg,0
train_07866_aligned_happiness.jpg,0
train_02541_aligned_happiness.jpg,0
train_03271_aligned_happiness.jpg,0
train_03195_aligned_happiness.jpg,0
train_03422_aligned_happiness.jpg,0
train_05606_aligned_happiness.jpg,0
train_02312_aligned_happiness.jpg,0
train_03884_aligned_happiness.jpg,0
train_06014_aligned_happiness.jpg,0
train_00787_aligned_happiness.jpg,0
train_01500_aligned_happiness.jpg,0
train_07724_aligned_happiness.jpg,0
train_08343_aligned_happiness.jpg,0
train_02098_aligned_happiness.jpg,0
train_07808_aligned_happiness.jpg,0
train_05668_aligned_happiness.jpg,0
train_04849_aligned_happiness.jpg,0
train_02989_aligned_happiness.jpg,0
train_05156_aligned_happiness.jpg,0
train_03372_aligned_happiness.jpg,0
train_08799_aligned_happiness.jpg,0
train_04666_aligned_happiness.jpg,0
train_02442_aligned_happiness.jpg,0
train_02211_aligned_happiness.jpg,0
train_04035_aligned_happiness.jpg,0
train_03096_aligned_happiness.jpg,0
train_03521_aligned_happiness.jpg,0
train_01403_aligned_happiness.jpg,0
train_04924_aligned_happiness.jpg,0
train_00333_aligned_happiness.jpg,0
train_06117_aligned_happiness.jpg,0
train_03987_aligned_happiness.jpg,0
train_00684_aligned_happiness.jpg,0
train_05829_aligned_happiness.jpg,0
train_04992_aligned_happiness.jpg,0
train_07326_aligned_happiness.jpg,0
train_01102_aligned_happiness.jpg,0
train_06416_aligned_happiness.jpg,0
train_00632_aligned_happiness.jpg,0
train_03931_aligned_happiness.jpg,0
train_00385_aligned_happiness.jpg,0
train_00061_aligned_happiness.jpg,0
train_01751_aligned_happiness.jpg,0
train_07575_aligned_happiness.jpg,0
train_05457_aligned_happiness.jpg,0
train_02143_aligned_happiness.jpg,0
train_04083_aligned_happiness.jpg,0
train_01813_aligned_happiness.jpg,0
train_04534_aligned_happiness.jpg,0
train_02710_aligned_happiness.jpg,0
train_03597_aligned_happiness.jpg,0
train_03020_aligned_happiness.jpg,0
train_06478_aligned_happiness.jpg,0
train_01288_aligned_happiness.jpg,0
train_09071_aligned_happiness.jpg,0
train_08741_aligned_happiness.jpg,0
train_02810_aligned_happiness.jpg,0
train_01713_aligned_happiness.jpg,0
train_07537_aligned_happiness.jpg,0
train_00594_aligned_happiness.jpg,0
train_06207_aligned_happiness.jpg,0
train_03973_aligned_happiness.jpg,0
train_06454_aligned_happiness.jpg,0
train_01140_aligned_happiness.jpg,0
train_03062_aligned_happiness.jpg,0
train_04576_aligned_happiness.jpg,0
train_02752_aligned_happiness.jpg,0
train_04692_aligned_happiness.jpg,0
train_03386_aligned_happiness.jpg,0
train_00932_aligned_happiness.jpg,0
train_07559_aligned_happiness.jpg,0
train_06269_aligned_happiness.jpg,0
train_08841_aligned_happiness.jpg,0
train_01499_aligned_happiness.jpg,0
train_08150_aligned_happiness.jpg,0
train_04518_aligned_happiness.jpg,0
train_08703_aligned_happiness.jpg,0
train_09033_aligned_happiness.jpg,0
train_03563_aligned_happiness.jpg,0
train_02253_aligned_happiness.jpg,0
train_04077_aligned_happiness.jpg,0
train_08188_aligned_happiness.jpg,0
train_02400_aligned_happiness.jpg,0
train_00984_aligned_happiness.jpg,0
train_03330_aligned_happiness.jpg,0
train_07581_aligned_happiness.jpg,0
train_07036_aligned_happiness.jpg,0
train_05805_aligned_happiness.jpg,0
train_06706_aligned_happiness.jpg,0
train_00522_aligned_happiness.jpg,0
train_06155_aligned_happiness.jpg,0
train_04966_aligned_happiness.jpg,0
train_08899_aligned_happiness.jpg,0
train_07665_aligned_happiness.jpg,0
train_05729_aligned_happiness.jpg,0
train_08451_aligned_happiness.jpg,0
train_08202_aligned_happiness.jpg,0
train_01198_aligned_happiness.jpg,0
train_02350_aligned_happiness.jpg,0
train_04174_aligned_happiness.jpg,0
train_05644_aligned_happiness.jpg,0
train_03233_aligned_happiness.jpg,0
train_00887_aligned_happiness.jpg,0
train_03784_aligned_happiness.jpg,0
train_04727_aligned_happiness.jpg,0
train_02503_aligned_happiness.jpg,0
train_00196_aligned_happiness.jpg,0
train_07482_aligned_happiness.jpg,0
train_07135_aligned_happiness.jpg,0
train_01542_aligned_happiness.jpg,0
train_02689_aligned_happiness.jpg,0
train_08552_aligned_happiness.jpg,0
train_05079_aligned_happiness.jpg,0
train_05968_aligned_happiness.jpg,0
train_07708_aligned_happiness.jpg,0
train_00497_aligned_happiness.jpg,0
train_02913_aligned_happiness.jpg,0
train_01610_aligned_happiness.jpg,0
train_07267_aligned_happiness.jpg,0
train_01043_aligned_happiness.jpg,0
train_03870_aligned_happiness.jpg,0
train_06557_aligned_happiness.jpg,0
train_02651_aligned_happiness.jpg,0
train_01952_aligned_happiness.jpg,0
train_05345_aligned_happiness.jpg,0
train_03161_aligned_happiness.jpg,0
train_03732_aligned_happiness.jpg,0
train_05516_aligned_happiness.jpg,0
train_00831_aligned_happiness.jpg,0
train_03285_aligned_happiness.jpg,0
train_07892_aligned_happiness.jpg,0
train_02002_aligned_happiness.jpg,0
train_06539_aligned_happiness.jpg,0
train_02388_aligned_happiness.jpg,0
train_05578_aligned_happiness.jpg,0
train_09130_aligned_happiness.jpg,0
train_08600_aligned_happiness.jpg,0
train_03119_aligned_happiness.jpg,0
train_00849_aligned_happiness.jpg,0
train_01668_aligned_happiness.jpg,0
train_06098_aligned_happiness.jpg,0
train_08954_aligned_happiness.jpg,0
train_05353_aligned_happiness.jpg,0
train_03177_aligned_happiness.jpg,0
train_01944_aligned_happiness.jpg,0
train_08678_aligned_happiness.jpg,0
train_07884_aligned_happiness.jpg,0
train_02014_aligned_happiness.jpg,0
train_03293_aligned_happiness.jpg,0
train_05500_aligned_happiness.jpg,0
train_09148_aligned_happiness.jpg,0
train_02905_aligned_happiness.jpg,0
train_06312_aligned_happiness.jpg,0
train_00481_aligned_happiness.jpg,0
train_07271_aligned_happiness.jpg,0
train_01369_aligned_happiness.jpg,0
train_06599_aligned_happiness.jpg,0
train_03418_aligned_happiness.jpg,0
train_02328_aligned_happiness.jpg,0
train_08544_aligned_happiness.jpg,0
train_06613_aligned_happiness.jpg,0
train_00180_aligned_happiness.jpg,0
train_00264_aligned_happiness.jpg,0
train_01554_aligned_happiness.jpg,0
train_04873_aligned_happiness.jpg,0
train_03476_aligned_happiness.jpg,0
train_02346_aligned_happiness.jpg,0
train_02515_aligned_happiness.jpg,0
train_03792_aligned_happiness.jpg,0
train_05001_aligned_happiness.jpg,0
train_00309_aligned_happiness.jpg,0
train_05288_aligned_happiness.jpg,0
train_03348_aligned_happiness.jpg,0
train_09093_aligned_happiness.jpg,0
train_02478_aligned_happiness.jpg,0
train_08214_aligned_happiness.jpg,0
train_06710_aligned_happiness.jpg,0
train_00083_aligned_happiness.jpg,0
train_05813_aligned_happiness.jpg,0
train_01204_aligned_happiness.jpg,0
train_01457_aligned_happiness.jpg,0
train_04970_aligned_happiness.jpg,0
train_00367_aligned_happiness.jpg,0
train_02245_aligned_happiness.jpg,0
train_06852_aligned_happiness.jpg,0
train_03575_aligned_happiness.jpg,0
train_05751_aligned_happiness.jpg,0
train_03326_aligned_happiness.jpg,0
train_08146_aligned_happiness.jpg,0
train_09025_aligned_happiness.jpg,0
train_02179_aligned_happiness.jpg,0
train_08715_aligned_happiness.jpg,0
train_08857_aligned_happiness.jpg,0
train_01138_aligned_happiness.jpg,0
train_00608_aligned_happiness.jpg,0
train_01847_aligned_happiness.jpg,0
train_02744_aligned_happiness.jpg,0
train_05250_aligned_happiness.jpg,0
train_03074_aligned_happiness.jpg,0
train_00924_aligned_happiness.jpg,0
train_02117_aligned_happiness.jpg,0
train_00035_aligned_happiness.jpg,0
train_06211_aligned_happiness.jpg,0
train_00582_aligned_happiness.jpg,0
train_01705_aligned_happiness.jpg,0
train_07521_aligned_happiness.jpg,0
train_07096_aligned_happiness.jpg,0
train_08839_aligned_happiness.jpg,0
train_08727_aligned_happiness.jpg,0
train_00978_aligned_happiness.jpg,0
train_09017_aligned_happiness.jpg,0
train_03028_aligned_happiness.jpg,0
train_02718_aligned_happiness.jpg,0
train_08174_aligned_happiness.jpg,0
train_03939_aligned_happiness.jpg,0
train_07699_aligned_happiness.jpg,0
train_08865_aligned_happiness.jpg,0
train_04301_aligned_happiness.jpg,0
train_02125_aligned_happiness.jpg,0
train_03615_aligned_happiness.jpg,0
train_09079_aligned_happiness.jpg,0
train_00916_aligned_happiness.jpg,0
train_05186_aligned_happiness.jpg,0
train_03046_aligned_happiness.jpg,0
train_01875_aligned_happiness.jpg,0
train_03957_aligned_happiness.jpg,0
train_06470_aligned_happiness.jpg,0
train_02834_aligned_happiness.jpg,0
train_07513_aligned_happiness.jpg,0
train_01737_aligned_happiness.jpg,0
train_06223_aligned_happiness.jpg,0
train_07398_aligned_happiness.jpg,0
train_08791_aligned_happiness.jpg,0
train_03529_aligned_happiness.jpg,0
train_02219_aligned_happiness.jpg,0
train_00355_aligned_happiness.jpg,0
train_07641_aligned_happiness.jpg,0
train_01465_aligned_happiness.jpg,0
train_01781_aligned_happiness.jpg,0
train_02882_aligned_happiness.jpg,0
train_01236_aligned_happiness.jpg,0
train_00506_aligned_happiness.jpg,0
train_03314_aligned_happiness.jpg,0
train_05763_aligned_happiness.jpg,0
train_03547_aligned_happiness.jpg,0
train_06860_aligned_happiness.jpg,0
train_02277_aligned_happiness.jpg,0
train_02549_aligned_happiness.jpg,0
train_08325_aligned_happiness.jpg,0
train_00256_aligned_happiness.jpg,0
train_06396_aligned_happiness.jpg,0
train_05922_aligned_happiness.jpg,0
train_00405_aligned_happiness.jpg,0
train_06621_aligned_happiness.jpg,0
train_01682_aligned_happiness.jpg,0
train_01335_aligned_happiness.jpg,0
train_02981_aligned_happiness.jpg,0
train_03217_aligned_happiness.jpg,0
train_05033_aligned_happiness.jpg,0
train_05584_aligned_happiness.jpg,0
train_02527_aligned_happiness.jpg,0
train_04703_aligned_happiness.jpg,0
train_07800_aligned_happiness.jpg,0
train_02090_aligned_happiness.jpg,0
train_02374_aligned_happiness.jpg,0
train_05660_aligned_happiness.jpg,0
train_03444_aligned_happiness.jpg,0
train_09114_aligned_happiness.jpg,0
train_08393_aligned_happiness.jpg,0
train_08624_aligned_happiness.jpg,0
train_04188_aligned_happiness.jpg,0
train_01918_aligned_happiness.jpg,0
train_08077_aligned_happiness.jpg,0
train_01009_aligned_happiness.jpg,0
train_08966_aligned_happiness.jpg,0
train_00815_aligned_happiness.jpg,0
train_02026_aligned_happiness.jpg,0
train_02591_aligned_happiness.jpg,0
train_08019_aligned_happiness.jpg,0
train_02675_aligned_happiness.jpg,0
train_01976_aligned_happiness.jpg,0
train_03145_aligned_happiness.jpg,0
train_05361_aligned_happiness.jpg,0
train_08908_aligned_happiness.jpg,0
train_07243_aligned_happiness.jpg,0
train_00757_aligned_happiness.jpg,0
train_06573_aligned_happiness.jpg,0
train_06697_aligned_happiness.jpg,0
train_05994_aligned_happiness.jpg,0
train_02937_aligned_happiness.jpg,0
train_07410_aligned_happiness.jpg,0
train_01634_aligned_happiness.jpg,0
train_01071_aligned_happiness.jpg,0
train_07255_aligned_happiness.jpg,0
train_01622_aligned_happiness.jpg,0
train_02921_aligned_happiness.jpg,0
train_01395_aligned_happiness.jpg,0
train_05982_aligned_happiness.jpg,0
train_02587_aligned_happiness.jpg,0
train_02030_aligned_happiness.jpg,0
train_05093_aligned_happiness.jpg,0
train_05524_aligned_happiness.jpg,0
train_03700_aligned_happiness.jpg,0
train_05377_aligned_happiness.jpg,0
train_01960_aligned_happiness.jpg,0
train_02663_aligned_happiness.jpg,0
train_00298_aligned_happiness.jpg,0
train_08970_aligned_happiness.jpg,0
